p1_diffp,p1_distance_run,p1_win_streak,p1_unf_err,p1_serve,p1_ace,elapsed_time,p1_net_pt_won,p1_label,p1_diffp_lag1,p1_diffp_lag2,p1_diffp_lag3,p1_distance_run_lag1,p1_distance_run_lag2,p1_distance_run_lag3,p1_win_streak_lag1,p1_win_streak_lag2,p1_win_streak_lag3,p1_unf_err_lag1,p1_unf_err_lag2,p1_unf_err_lag3,p1_serve_lag1,p1_serve_lag2,p1_serve_lag3,p1_ace_lag1,p1_ace_lag2,p1_ace_lag3,elapsed_time_lag1,elapsed_time_lag2,elapsed_time_lag3,p1_net_pt_won_lag1,p1_net_pt_won_lag2,p1_net_pt_won_lag3
0.4,0.008821769329558977,0.0,0.0,0.0,0.0,0.0024093620927030748,0.0,0,0.0,-1.0,0.0,5.004,37.019,7.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,37.0,34.0,0.0,0.0,0.0
0.5,0.009413473369956226,0.0,0.0,1.0,0.0,0.00849013308857274,0.0,1,-1.0,0.0,-1.0,1.312,5.004,37.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,54.0,37.0,0.0,0.0,0.0
0.6,0.04527208299993948,0.16666666666666666,0.0,1.0,0.0,0.0026388251491509867,0.0,0,0.0,-1.0,0.0,1.4,1.312,5.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,21.0,54.0,0.0,0.0,0.0
0.5,0.02553068456123128,0.0,1.0,1.0,0.0,0.003900871959614502,0.0,0,1.0,0.0,-1.0,6.733,1.4,1.312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,74.0,21.0,0.0,0.0,0.0
0.4,0.06239115671415987,0.0,0.0,1.0,0.0,0.004474529600734282,0.0,0,0.0,1.0,0.0,3.797,6.733,1.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,23.0,74.0,0.0,0.0,0.0
0.3,0.07485056111025193,0.0,0.0,1.0,0.0,0.004474529600734282,0.0,1,-1.0,0.0,1.0,9.279,3.797,6.733,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,34.0,23.0,0.0,0.0,0.0
0.4,0.12953611748014765,0.16666666666666666,0.0,1.0,0.0,0.00424506654428637,0.0,0,-2.0,-1.0,0.0,11.132,9.279,3.797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,39.0,34.0,0.0,0.0,0.0
0.5,0.008559536857110197,0.0,0.0,0.0,0.0,0.005048187241854062,0.0,0,-1.0,-2.0,-1.0,19.265,11.132,9.279,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,39.0,39.0,0.0,0.0,0.0
0.4,0.08913214499438553,0.0,1.0,0.0,0.0,0.0017209729233593392,0.0,0,0.0,-1.0,-2.0,1.273,19.265,11.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,37.0,39.0,0.0,0.0,0.0
0.3,0.03545517505698513,0.0,0.0,0.0,0.0,0.003786140431390546,0.0,1,-1.0,0.0,-1.0,13.256,1.273,19.265,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,44.0,37.0,0.0,0.0,0.0
0.4,0.031017394754005768,0.16666666666666666,0.0,0.0,0.0,0.0029830197338228544,0.0,1,-2.0,-1.0,0.0,5.273,13.256,1.273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,44.0,0.0,0.0,0.0
0.5,0.09713359735884831,0.3333333333333333,1.0,0.0,0.0,0.004015603487838458,0.0,0,-1.0,-2.0,-1.0,4.613,5.273,13.256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,15.0,0.0,0.0,0.0
0.4,0.12000161373829199,0.0,0.0,0.0,0.0,0.003900871959614502,0.0,1,0.0,-1.0,-2.0,14.446,4.613,5.273,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,33.0,0.0,0.0,0.0
0.5,0.005917040403972485,0.16666666666666666,0.0,0.0,0.0,0.006424965580541533,0.0,0,-1.0,0.0,-1.0,17.847,14.446,4.613,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,26.0,0.0,0.0,0.0
0.4,0.06938402264612736,0.0,0.0,0.0,0.0,0.0024093620927030748,0.0,1,0.0,-1.0,0.0,0.88,17.847,14.446,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,34.0,35.0,0.0,0.0,0.0
0.5,0.028603511225566987,0.0,0.0,0.0,0.0,0.004359798072510326,0.0,1,-1.0,0.0,-1.0,10.319,0.88,17.847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,56.0,34.0,0.0,0.0,0.0
0.6,0.10571330594460841,0.16666666666666666,0.0,0.0,0.0,0.0030977512620468106,0.0,1,0.0,-1.0,0.0,4.254,10.319,0.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,56.0,0.0,0.0,0.0
0.5,0.005735494846123329,0.0,0.0,1.0,1.0,0.012849931161083065,0.0,1,1.0,0.0,-1.0,15.722,4.254,10.319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,38.0,21.0,0.0,0.0,0.0
0.6,0.023822811535539223,0.16666666666666666,1.0,1.0,0.0,0.002179899036255163,0.0,0,0.0,1.0,0.0,0.853,15.722,4.254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,112.0,27.0,38.0,0.0,0.0,0.0
0.5,0.10276823356172211,0.0,0.0,1.0,0.0,0.0026388251491509867,1.0,1,1.0,0.0,1.0,3.543,0.853,15.722,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,112.0,27.0,0.0,0.0,0.0
0.6,0.02845558521546768,0.16666666666666666,0.0,1.0,0.0,0.003786140431390546,0.0,0,0.0,1.0,0.0,15.284,3.543,0.853,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,23.0,19.0,112.0,1.0,0.0,0.0
0.5,0.1499969742407025,0.0,1.0,1.0,0.0,0.006195502524093621,0.0,0,1.0,0.0,1.0,4.232,15.284,3.543,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,23.0,19.0,0.0,1.0,0.0
0.4,0.006253235881470922,0.0,0.0,1.0,0.0,0.006998623221661312,0.0,1,0.0,1.0,0.0,22.308,4.232,15.284,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,54.0,33.0,23.0,0.0,0.0,1.0
0.5,0.006710461730868795,0.16666666666666666,0.0,1.0,1.0,0.0036714089031665903,0.0,1,-1.0,0.0,1.0,0.93,22.308,4.232,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0,54.0,33.0,0.0,0.0,0.0
0.6,0.027722679074521087,0.3333333333333333,0.0,1.0,0.0,0.0033272143184947226,0.0,1,0.0,-1.0,0.0,0.998,0.93,22.308,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,32.0,61.0,54.0,0.0,0.0,0.0
0.5,0.0043907129361295824,0.0,0.0,0.0,0.0,0.003900871959614502,0.0,0,1.0,0.0,-1.0,4.123,0.998,0.93,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,29.0,32.0,61.0,0.0,0.0,0.0
0.4,0.00456553458442877,0.0,0.0,0.0,0.0,0.002065167508031207,0.0,0,0.0,1.0,0.0,0.653,4.123,0.998,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,29.0,32.0,0.0,0.0,0.0
0.3,0.04445176603484329,0.0,0.0,0.0,0.0,0.001950435979807251,0.0,1,-1.0,0.0,1.0,0.679,0.653,4.123,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,34.0,29.0,0.0,0.0,0.0
0.4,0.2813283755706918,0.16666666666666666,0.0,0.0,0.0,0.008145938503900873,0.0,1,-2.0,-1.0,0.0,6.611,0.679,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,34.0,0.0,0.0,0.0
0.5,0.03137376196015411,0.3333333333333333,0.0,0.0,0.0,0.004474529600734282,0.0,1,-1.0,-2.0,-1.0,41.84,6.611,0.679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,17.0,18.0,0.0,0.0,0.0
0.6,0.01422779260773384,0.5,0.0,0.0,0.0,0.0018357044515832951,0.0,0,0.0,-1.0,-2.0,4.666,41.84,6.611,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,71.0,17.0,0.0,0.0,0.0
0.5,0.03476933628288832,0.0,0.0,0.0,0.0,0.0034419458467186783,0.0,0,1.0,0.0,-1.0,2.116,4.666,41.84,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,71.0,0.0,0.0,0.0
0.4,0.10395836555206658,0.0,1.0,0.0,0.0,0.004933455713630105,0.0,0,0.0,1.0,0.0,5.171,2.116,4.666,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,39.0,0.0,0.0,0.0
0.5,0.2301661478049797,0.0,0.0,1.0,0.0,0.012161541991739331,1.0,1,-1.0,0.0,1.0,15.461,5.171,2.116,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,30.0,16.0,0.0,0.0,0.0
0.6,0.023553855153540474,0.16666666666666666,0.0,1.0,0.0,0.005851307939421753,0.0,1,0.0,-1.0,0.0,34.231,15.461,5.171,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,43.0,30.0,1.0,0.0,0.0
0.7,0.030244145155759364,0.3333333333333333,0.0,1.0,0.0,0.0034419458467186783,0.0,1,1.0,0.0,-1.0,3.503,34.231,15.461,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,106.0,43.0,0.0,1.0,0.0
0.8,0.07565743025624819,0.5,0.0,1.0,0.0,0.002065167508031207,0.0,0,2.0,1.0,0.0,4.498,3.503,34.231,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,51.0,106.0,0.0,0.0,1.0
0.7,0.038285940977521964,0.0,0.0,1.0,0.0,0.004130335016062414,0.0,1,3.0,2.0,1.0,11.252,4.498,3.503,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,30.0,51.0,0.0,0.0,0.0
0.5,0.019398479051659794,0.0,0.0,0.0,0.0,0.006769160165213401,0.0,0,2.0,3.0,2.0,5.694,11.252,4.498,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,18.0,30.0,0.0,0.0,0.0
0.4,0.0662775764340418,0.0,0.0,0.0,0.0,0.002065167508031207,0.0,1,0.0,2.0,3.0,2.885,5.694,11.252,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0,36.0,18.0,0.0,0.0,0.0
0.5,0.024770882782084815,0.16666666666666666,0.0,0.0,0.0,0.0026388251491509867,0.0,0,-1.0,0.0,2.0,9.857,2.885,5.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,59.0,36.0,0.0,0.0,0.0
0.4,0.013857977582485559,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,0.0,-1.0,0.0,3.684,9.857,2.885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,59.0,0.0,0.0,0.0
0.3,0.027675611707671303,0.0,0.0,0.0,0.0,0.00424506654428637,0.0,0,-1.0,0.0,-1.0,2.061,3.684,9.857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,18.0,0.0,0.0,0.0
0.5,0.008209893560511824,0.0,0.0,1.0,1.0,0.012276273519963287,0.0,1,-2.0,-1.0,0.0,4.116,2.061,3.684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,23.0,0.0,0.0,0.0
0.6,0.28213524471668805,0.16666666666666666,0.0,1.0,0.0,0.002179899036255163,0.0,1,0.0,-2.0,-1.0,1.221,4.116,2.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,107.0,37.0,27.0,0.0,0.0,0.0
0.7,0.03471554500648857,0.3333333333333333,0.0,1.0,0.0,0.006998623221661312,0.0,1,1.0,0.0,-2.0,41.96,1.221,4.116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,107.0,37.0,0.0,0.0,0.0
0.8,0.041923576044055055,0.5,0.0,1.0,0.0,0.002294630564479119,0.0,1,2.0,1.0,0.0,5.163,41.96,1.221,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,61.0,19.0,107.0,0.0,0.0,0.0
0.5,0.05585551663159027,0.0,0.0,0.0,0.0,0.006883891693437357,0.0,1,3.0,2.0,1.0,6.235,5.163,41.96,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,61.0,19.0,0.0,0.0,0.0
0.6,0.038312836615721844,0.16666666666666666,0.0,0.0,0.0,0.0034419458467186783,0.0,0,0.0,3.0,2.0,8.307,6.235,5.163,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,20.0,61.0,0.0,0.0,0.0
0.5,0.003792284986182365,0.0,0.0,0.0,0.0,0.005048187241854062,0.0,0,1.0,0.0,3.0,5.698,8.307,6.235,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,60.0,20.0,0.0,0.0,0.0
0.4,0.07222823638576413,0.0,0.0,0.0,0.0,0.002524093620927031,0.0,1,0.0,1.0,0.0,0.564,5.698,8.307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,60.0,0.0,0.0,0.0
0.5,0.15766223112766686,0.16666666666666666,0.0,0.0,0.0,0.004933455713630105,0.0,1,-1.0,0.0,1.0,10.742,0.564,5.698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,30.0,0.0,0.0,0.0
0.6,0.2900560101665512,0.3333333333333333,0.0,0.0,0.0,0.006424965580541533,1.0,1,0.0,-1.0,0.0,23.448,10.742,0.564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,44.0,0.0,0.0,0.0
0.5,0.11904009467264645,0.0,0.0,1.0,0.0,0.01273519963285911,0.0,1,1.0,0.0,-1.0,43.138,23.448,10.742,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,43.0,22.0,1.0,0.0,0.0
0.6,0.10978127122233952,0.16666666666666666,0.0,1.0,0.0,0.0033272143184947226,0.0,1,0.0,1.0,0.0,17.704,43.138,23.448,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,56.0,43.0,0.0,1.0,0.0
0.7,0.14303100394693488,0.3333333333333333,0.0,1.0,0.0,0.0030977512620468106,0.0,1,1.0,0.0,1.0,16.327,17.704,43.138,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,111.0,56.0,0.0,0.0,1.0
0.8,0.047363218869979754,0.5,0.0,1.0,0.0,0.005392381826525929,0.0,0,2.0,1.0,0.0,21.272,16.327,17.704,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,29.0,111.0,0.0,0.0,0.0
0.7,0.03482312755928807,0.0,0.0,1.0,0.0,0.003900871959614502,0.0,1,3.0,2.0,1.0,7.044,21.272,16.327,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,27.0,29.0,0.0,0.0,0.0
0.5,0.16043248186225398,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,3.0,2.0,5.179,7.044,21.272,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,47.0,27.0,0.0,0.0,0.0
0.4,0.02239061880139588,0.0,0.0,0.0,0.0,0.004015603487838458,0.0,1,0.0,2.0,3.0,23.86,5.179,7.044,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,47.0,0.0,0.0,0.0
0.5,0.13597762282901768,0.16666666666666666,1.0,0.0,0.0,0.0028682882055988987,0.0,0,-1.0,0.0,2.0,3.33,23.86,5.179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0
0.4,0.12678603847421044,0.0,0.0,0.0,0.0,0.00424506654428637,0.0,1,0.0,-1.0,0.0,20.223,3.33,23.86,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,0.0,0.0,0.0
0.5,0.19534302024569164,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,1.0,1,-1.0,0.0,-1.0,18.856,20.223,3.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,35.0,0.0,0.0,0.0
0.6,0.24549666157890843,0.3333333333333333,1.0,0.0,0.0,0.0033272143184947226,0.0,0,0.0,-1.0,0.0,29.052,18.856,20.223,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,25.0,1.0,0.0,0.0
0.5,0.034836575378388,0.0,0.0,0.0,0.0,0.005621844882973842,0.0,0,1.0,0.0,-1.0,36.511,29.052,18.856,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,37.0,0.0,1.0,0.0
0.4,0.06500675752909771,0.0,0.0,0.0,0.0,0.002524093620927031,0.0,1,0.0,1.0,0.0,5.181,36.511,29.052,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,28.0,0.0,0.0,1.0
0.5,0.2669190374051088,0.0,0.0,0.0,0.0,0.0026388251491509867,0.0,0,-1.0,0.0,1.0,9.668,5.181,36.511,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,49.0,29.0,0.0,0.0,0.0
0.4,0.044861924517391384,0.0,0.0,0.0,0.0,0.005507113354749885,0.0,1,0.0,-1.0,0.0,39.697,9.668,5.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,49.0,0.0,0.0,0.0
0.5,0.16200587669694666,0.0,1.0,0.0,0.0,0.0035566773749426345,0.0,0,-1.0,0.0,-1.0,6.672,39.697,9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,22.0,0.0,0.0,0.0
0.4,0.008525917309360354,0.0,0.0,0.0,0.0,0.005392381826525929,0.0,0,0.0,-1.0,0.0,24.094,6.672,39.697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,48.0,23.0,0.0,0.0,0.0
0.5,0.05669600532533636,0.0,0.0,1.0,0.0,0.00906379072969252,0.0,0,-1.0,0.0,-1.0,1.268,24.094,6.672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,31.0,48.0,0.0,0.0,0.0
0.4,0.24479065107616169,0.0,0.0,1.0,0.0,0.003786140431390546,0.0,0,0.0,-1.0,0.0,8.432,1.268,24.094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,47.0,31.0,0.0,0.0,0.0
0.3,0.06264666527705869,0.0,0.0,1.0,0.0,0.0048187241854061496,0.0,1,-1.0,0.0,-1.0,36.406,8.432,1.268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,79.0,47.0,0.0,0.0,0.0
0.4,0.0761079321960961,0.16666666666666666,0.0,1.0,0.0,0.004359798072510326,0.0,1,-2.0,-1.0,0.0,9.317,36.406,8.432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,33.0,79.0,0.0,0.0,0.0
0.5,0.2764064737801147,0.3333333333333333,0.0,1.0,0.0,0.004130335016062414,0.0,1,-1.0,-2.0,-1.0,11.319,9.317,36.406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,42.0,33.0,0.0,0.0,0.0
0.6,0.029477619467062927,0.5,0.0,1.0,0.0,0.005048187241854062,0.0,0,0.0,-1.0,-2.0,41.108,11.319,9.317,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,38.0,42.0,0.0,0.0,0.0
0.5,0.028274039657618523,0.0,0.0,1.0,0.0,0.004130335016062414,0.0,1,1.0,0.0,-1.0,4.384,41.108,11.319,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,36.0,38.0,0.0,0.0,0.0
0.6,0.13114985577214014,0.16666666666666666,0.0,1.0,0.0,0.002524093620927031,0.0,0,0.0,1.0,0.0,4.205,4.384,41.108,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,44.0,36.0,0.0,0.0,0.0
0.5,0.0951164244938577,0.0,0.0,1.0,0.0,0.004130335016062414,0.0,0,1.0,0.0,1.0,19.505,4.205,4.384,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,36.0,44.0,0.0,0.0,0.0
0.4,0.035784646624933594,0.0,1.0,1.0,0.0,0.005851307939421753,0.0,0,0.0,1.0,0.0,14.146,19.505,4.205,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,22.0,36.0,0.0,0.0,0.0
0.5,0.05350887219865118,0.0,0.0,0.0,0.0,0.005392381826525929,0.0,1,-1.0,0.0,1.0,5.322,14.146,19.505,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,51.0,36.0,22.0,0.0,0.0,0.0
0.6,0.030741714462457048,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,0.0,1,0.0,-1.0,0.0,7.958,5.322,14.146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,51.0,36.0,0.0,0.0,0.0
0.7,0.009971557862603632,0.3333333333333333,0.0,0.0,0.0,0.0033272143184947226,0.0,0,1.0,0.0,-1.0,4.572,7.958,5.322,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,47.0,51.0,0.0,0.0,0.0
0.6,0.28563840159222176,0.0,0.0,0.0,0.0,0.002294630564479119,1.0,1,2.0,1.0,0.0,1.483,4.572,7.958,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,47.0,0.0,0.0,0.0
0.7,0.17986458046166362,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,0.0,1,1.0,2.0,1.0,42.481,1.483,4.572,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,28.0,1.0,0.0,0.0
0.5,0.04874162032772334,0.0,0.0,1.0,0.0,0.013997246443322625,0.0,1,2.0,1.0,2.0,26.75,42.481,1.483,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,29.0,0.0,1.0,0.0
0.6,0.05221115765550721,0.16666666666666666,0.0,1.0,0.0,0.0033272143184947226,1.0,1,0.0,2.0,1.0,7.249,26.75,42.481,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,28.0,20.0,0.0,0.0,1.0
0.7,0.05927126268297438,0.3333333333333333,0.0,1.0,0.0,0.006998623221661312,0.0,1,1.0,0.0,2.0,7.765,7.249,26.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,122.0,28.0,1.0,0.0,0.0
0.8,0.04937366782542041,0.5,0.0,1.0,0.0,0.0032124827902707664,0.0,0,2.0,1.0,0.0,8.815,7.765,7.249,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0,29.0,122.0,0.0,1.0,0.0
0.7,0.115483146520713,0.0,1.0,1.0,0.0,0.006310234052317577,0.0,0,3.0,2.0,1.0,7.343,8.815,7.765,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,61.0,29.0,0.0,0.0,1.0
0.6,0.025288623817432406,0.0,0.0,1.0,0.0,0.0048187241854061496,0.0,0,2.0,3.0,2.0,17.175,7.343,8.815,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,55.0,28.0,61.0,0.0,0.0,0.0
0.5,0.008243513108261666,0.0,0.0,1.0,1.0,0.0034419458467186783,0.0,1,1.0,2.0,3.0,3.761,17.175,7.343,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,55.0,28.0,0.0,0.0,0.0
0.6,0.0654169160116458,0.16666666666666666,0.0,1.0,0.0,0.0029830197338228544,0.0,1,0.0,1.0,2.0,1.226,3.761,17.175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,42.0,55.0,0.0,0.0,0.0
0.5,0.13532540360267073,0.0,0.0,0.0,0.0,0.0035566773749426345,0.0,1,1.0,0.0,1.0,9.729,1.226,3.761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,26.0,30.0,42.0,0.0,0.0,0.0
0.6,0.1632632477827908,0.16666666666666666,0.0,0.0,0.0,0.004130335016062414,1.0,1,0.0,1.0,0.0,20.126,9.729,1.226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,26.0,30.0,0.0,0.0,0.0
